Date,Client name,Order Quantity,Material
1/29/2020,c5,140,12230524
1/29/2020,c5,129,12191186
1/29/2020,c5,27,12349852
1/29/2020,c5,28,12350032
1/29/2020,c5,29,12349855
1/29/2020,c5,7,12370392
1/29/2020,c5,35,12320396
1/29/2020,c5,42,12320397
1/29/2020,c5,17,12349851
12/24/2019,c5,20,12263383
12/24/2019,c5,6,12406378
12/24/2019,c5,6,12322595
12/24/2019,c5,12,12382669
12/24/2019,c5,12,12382681
12/24/2019,c5,14,12305026
12/24/2019,c5,88,12379621
12/24/2019,c5,28,9602324
12/24/2019,c5,98,12404640
12/24/2019,c5,140,12404641
12/24/2019,c5,7,12407749
12/24/2019,c5,7,12407750
12/24/2019,c5,7,12407430
12/24/2019,c5,4,12407598
12/24/2019,c5,8,12407346
12/24/2019,c5,4,12407596
12/24/2019,c5,8,12407355
12/24/2019,c5,10,12407348
12/24/2019,c5,10,12407351
12/24/2019,c5,10,12407392
12/24/2019,c5,16,12409855
12/24/2019,c5,65,12394956
12/24/2019,c5,330,12271469
12/24/2019,c5,20,12322608
12/24/2019,c5,25,12406378
12/24/2019,c5,180,12203849
12/24/2019,c5,360,12263383
12/24/2019,c5,62,12159736
12/24/2019,c5,93,12159739
12/24/2019,c5,144,12159768
12/24/2019,c5,216,12382668
12/24/2019,c5,145,12159750
12/24/2019,c5,150,12406182
12/24/2019,c5,87,12322853
12/24/2019,c5,294,12404650
12/24/2019,c5,294,12404641
12/24/2019,c5,294,12404640
12/24/2019,c5,288,12095362
12/24/2019,c5,336,9602324
12/24/2019,c5,336,9602315
12/24/2019,c5,98,12404646
12/24/2019,c5,98,12404640
12/24/2019,c5,294,12404641
12/24/2019,c5,6,12262934
12/24/2019,c5,21,12042082
12/24/2019,c5,75,12343731
12/24/2019,c5,150,12098591
12/24/2019,c5,126,12042081
12/24/2019,c5,126,12042142
12/24/2019,c5,90,12151718
12/24/2019,c5,150,12343730
12/24/2019,c5,110,11000089
12/24/2019,c5,120,12102902
12/24/2019,c5,180,11005256
12/24/2019,c5,10,12322608
12/24/2019,c5,21,12305014
12/24/2019,c5,16,12159768
12/24/2019,c5,20,12299681
12/24/2019,c5,25,12409234
12/24/2019,c5,25,12409709
12/24/2019,c5,25,12406182
12/24/2019,c5,220,12379621
12/24/2019,c5,31,12159738
12/24/2019,c5,29,12322843
12/24/2019,c5,29,12322844
12/24/2019,c5,29,12322847
12/24/2019,c5,29,12322849
12/24/2019,c5,98,12404641
12/24/2019,c5,98,12404640
12/24/2019,c5,144,9602322
12/24/2019,c5,150,12409210
12/24/2019,c5,2,12361171
12/24/2019,c5,3,12159416
12/24/2019,c5,3,12293176
12/24/2019,c5,5,12159430
12/24/2019,c5,5,12159414
12/24/2019,c5,1,12349852
12/24/2019,c5,9,12083819
12/24/2019,c5,32,12411493
12/24/2019,c5,66,12271469
12/24/2019,c5,15,12098453
12/24/2019,c5,9,12368741
12/24/2019,c5,9,11005264
12/24/2019,c5,21,12042082
12/24/2019,c5,30,12047336
12/24/2019,c5,30,12098567
12/24/2019,c5,15,12102900
12/24/2019,c5,24,12292602
12/24/2019,c5,18,11005273
12/24/2019,c5,18,11005274
12/24/2019,c5,18,11005276
12/24/2019,c5,20,11250767
12/24/2019,c5,22,12192541
12/24/2019,c5,42,11001187
12/24/2019,c5,75,12098591
12/24/2019,c5,75,12098526
12/24/2019,c5,63,12042142
12/24/2019,c5,44,11000089
12/24/2019,c5,45,11005256
12/24/2019,c5,48,12222904
12/24/2019,c5,75,12343730
12/24/2019,c5,75,12343731
12/24/2019,c5,60,12102902
12/24/2019,c5,126,12042143
12/24/2019,c5,90,12151718
12/24/2019,c5,90,11005265
12/24/2019,c5,90,11005271
12/24/2019,c5,99,11000858
12/24/2019,c5,4,12042082
12/24/2019,c5,6,12216835
12/24/2019,c5,12,12292602
12/24/2019,c5,9,11005264
12/24/2019,c5,9,11005276
12/24/2019,c5,11,12192541
12/24/2019,c5,21,11001187
12/24/2019,c5,21,12042143
12/24/2019,c5,21,12042142
12/24/2019,c5,15,12102902
12/24/2019,c5,18,11005274
12/24/2019,c5,20,11250767
12/24/2019,c5,22,11000089
12/24/2019,c5,27,11005256
12/24/2019,c5,42,12042081
12/24/2019,c5,45,12343730
12/24/2019,c5,33,11000851
12/24/2019,c5,36,12151718
12/24/2019,c5,75,12098526
12/24/2019,c5,90,11005271
12/24/2019,c5,40,12407352
12/24/2019,c5,72,12407454
12/24/2019,c5,75,12407430
12/24/2019,c5,80,12407355
12/24/2019,c5,96,12407637
12/24/2019,c5,60,12407503
12/24/2019,c5,60,12407597
12/24/2019,c5,120,12407345
12/24/2019,c5,120,12407348
12/24/2019,c5,120,12407346
12/24/2019,c5,140,12407354
12/24/2019,c5,140,12407392
12/24/2019,c5,90,12407599
12/24/2019,c5,240,12409855
12/24/2019,c5,280,12407351
12/24/2019,c5,180,12407596
12/24/2019,c5,30,12407750
12/24/2019,c5,45,12407749
12/24/2019,c5,40,12407352
12/24/2019,c5,30,12407596
12/24/2019,c5,75,12407430
12/24/2019,c5,120,12407454
12/24/2019,c5,60,12407599
12/24/2019,c5,60,12407597
12/24/2019,c5,120,12407345
12/24/2019,c5,120,12407348
12/24/2019,c5,120,12407346
12/24/2019,c5,120,12409855
12/24/2019,c5,140,12407351
12/24/2019,c5,140,12407355
12/24/2019,c5,140,12407392
12/24/2019,c5,90,12407503
12/24/2019,c5,360,12203849
12/24/2019,c5,28,12304755
12/24/2019,c5,32,12322613
12/24/2019,c5,48,12208317
12/24/2019,c5,70,12384956
12/24/2019,c5,75,12350033
12/24/2019,c5,135,12083830
12/24/2019,c5,180,12083819
12/24/2019,c5,210,12322790
12/24/2019,c5,135,12095330
12/24/2019,c5,183,12191186
12/24/2019,c5,800,12383057
12/24/2019,c5,40,12159998
12/24/2019,c5,630,12322779
12/31/2019,c5,138,12173499
12/31/2019,c5,9,11005264
12/31/2019,c5,9,11005274
12/31/2019,c5,9,11005276
12/31/2019,c5,10,11250767
12/31/2019,c5,24,12292602
12/31/2019,c5,30,12343732
12/31/2019,c5,45,11005258
12/31/2019,c5,90,11005268
12/31/2019,c5,150,12343734
12/31/2019,c5,110,11000851
12/31/2019,c5,5,12382916
12/31/2019,c5,5,12382917
12/31/2019,c5,24,12322796
12/31/2019,c5,28,12304755
12/31/2019,c5,15,12350033
12/31/2019,c5,50,12246726
12/31/2019,c5,30,12293176
12/31/2019,c5,80,12293771
12/31/2019,c5,24,12366033
12/31/2019,c5,48,12311288
12/31/2019,c5,122,12322331
12/31/2019,c5,210,12322790
12/30/2019,c5,12,12292602
12/30/2019,c5,9,11005264
12/30/2019,c5,9,11005273
12/30/2019,c5,9,11005276
12/30/2019,c5,15,12343731
12/30/2019,c5,15,12343732
12/30/2019,c5,21,12042082
12/30/2019,c5,27,11005274
12/30/2019,c5,48,12222902
12/30/2019,c5,75,12343730
12/30/2019,c5,126,12042142
12/30/2019,c5,90,11005256
12/30/2019,c5,90,11005258
12/30/2019,c5,90,11005271
12/31/2019,c5,9,11005273
12/31/2019,c5,15,12102900
12/31/2019,c5,45,12102901
12/31/2019,c5,90,11005276
12/31/2019,c5,98,11005260
12/31/2019,c5,351,11005271
12/31/2019,c5,384,12173498
12/31/2019,c5,384,12173500
12/31/2019,c5,2,11251099
12/31/2019,c5,5,12322617
12/31/2019,c5,4,12293778
12/31/2019,c5,5,12159417
12/31/2019,c5,6,12350033
12/31/2019,c5,6,12246746
12/31/2019,c5,7,12095331
12/31/2019,c5,1,12208320
12/31/2019,c5,15,12322790
12/31/2019,c5,15,12321166
12/31/2019,c5,16,12293777
12/31/2019,c5,17,12322331
12/31/2019,c5,30,12322779
12/31/2019,c5,61,12191186
12/31/2019,c5,10,12350889
12/31/2019,c5,20,12322608
12/31/2019,c5,25,12406378
12/31/2019,c5,180,12141212
12/31/2019,c5,84,12305014
12/31/2019,c5,98,12404647
12/31/2019,c5,98,12404644
12/31/2019,c5,98,12305026
12/31/2019,c5,168,12382680
12/31/2019,c5,288,12382669
12/31/2019,c5,294,12404651
12/31/2019,c5,294,12404608
12/31/2019,c5,294,12404646
12/31/2019,c5,182,12263393
1/29/2020,c5,28,12366012
1/29/2020,c5,41,12423870
1/29/2020,c5,79,12423922
1/29/2020,c5,116,12423936
1/29/2020,c5,41,12423870
12/31/2019,c5,24,12407637
12/31/2019,c5,72,12407454
12/31/2019,c5,75,12407430
12/31/2019,c5,60,12407503
12/31/2019,c5,60,12407599
12/31/2019,c5,120,12407345
12/31/2019,c5,120,12407348
12/31/2019,c5,120,12409855
12/31/2019,c5,140,12407354
12/31/2019,c5,120,12407600
12/31/2019,c5,360,12407347
12/31/2019,c5,1,12350889
12/31/2019,c5,5,12406378
12/31/2019,c5,6,12409234
12/31/2019,c5,12,12382680
12/31/2019,c5,14,12374116
12/31/2019,c5,14,12305026
12/31/2019,c5,24,12382668
12/31/2019,c5,28,12404651
12/31/2019,c5,28,12404608
12/31/2019,c5,28,12404646
12/31/2019,c5,28,12404607
12/31/2019,c5,28,12404645
12/31/2019,c5,28,12404650
12/31/2019,c5,28,12404643
12/31/2019,c5,15,12263393
12/31/2019,c5,15,12407749
12/31/2019,c5,15,12407750
12/31/2019,c5,30,12407503
12/31/2019,c5,30,12407596
12/31/2019,c5,75,12407430
12/31/2019,c5,240,12407347
1/2/2020,c5,9,11005273
1/2/2020,c5,15,12102900
1/2/2020,c5,18,12216834
1/2/2020,c5,45,11005274
1/2/2020,c5,60,12102902
1/2/2020,c5,60,12102901
1/2/2020,c5,60,12222904
1/2/2020,c5,90,11005276
1/2/2020,c5,135,11005260
1/2/2020,c5,153,11005262
1/2/2020,c5,65,12394956
1/2/2020,c5,16,12350032
1/2/2020,c5,21,12042082
1/2/2020,c5,75,12098567
1/2/2020,c5,45,11005264
1/2/2020,c5,75,12343732
1/2/2020,c5,126,12042143
1/2/2020,c5,126,12042142
1/2/2020,c5,90,11005258
1/2/2020,c5,225,12098526
1/2/2020,c5,300,12343734
12/31/2019,c5,16,12322458
12/31/2019,c5,24,12322796
12/31/2019,c5,32,12322581
12/31/2019,c5,60,12411495
12/31/2019,c5,72,12322797
12/31/2019,c5,105,12322790
12/31/2019,c5,122,12322331
12/31/2019,c5,183,12191186
1/2/2020,c5,24,12322796
1/2/2020,c5,70,12384954
1/2/2020,c5,150,12321166
1/2/2020,c5,9,12368741
1/2/2020,c5,10,11250767
1/2/2020,c5,11,12192541
1/2/2020,c5,21,12042082
1/2/2020,c5,18,12321094
1/2/2020,c5,63,12042142
1/2/2020,c5,75,12343730
1/2/2020,c5,624,12173498
1/2/2020,c5,20,12299681
1/2/2020,c5,180,12203849
12/31/2019,c5,2,12407430
12/31/2019,c5,4,12407750
12/31/2019,c5,5,12407749
12/31/2019,c5,5,12407637
12/31/2019,c5,5,12407348
12/31/2019,c5,6,12409855
12/31/2019,c5,7,12407346
12/31/2019,c5,4,12407597
12/31/2019,c5,4,12407596
12/31/2019,c5,8,12407355
12/31/2019,c5,4,12407600
12/31/2019,c5,5,12407599
12/31/2019,c5,10,12407392
12/31/2019,c5,11,12407351
12/31/2019,c5,12,12407354
12/31/2019,c5,13,12407347
12/31/2019,c5,14,12407345
12/31/2019,c5,180,12263383
12/31/2019,c5,28,12322595
12/31/2019,c5,72,12382669
12/31/2019,c5,50,12409234
12/31/2019,c5,84,12382680
12/31/2019,c5,98,12404646
12/31/2019,c5,98,12404607
12/31/2019,c5,98,12374116
12/31/2019,c5,98,12404645
12/31/2019,c5,104,12263393
12/31/2019,c5,21,12042082
12/31/2019,c5,30,12098567
12/31/2019,c5,18,11005264
12/31/2019,c5,30,12343732
12/31/2019,c5,20,11250767
12/31/2019,c5,45,12047336
12/31/2019,c5,63,11001184
12/31/2019,c5,63,11001187
12/31/2019,c5,63,12042142
12/31/2019,c5,44,11000089
12/31/2019,c5,90,12098526
12/31/2019,c5,75,12343734
12/31/2019,c5,54,11005258
12/31/2019,c5,84,12042143
12/31/2019,c5,135,12098591
12/31/2019,c5,105,12042081
12/31/2019,c5,81,11005256
12/31/2019,c5,81,11005257
12/31/2019,c5,81,11005265
12/31/2019,c5,81,11005268
12/31/2019,c5,90,12151718
12/31/2019,c5,147,11001186
12/31/2019,c5,319,11000858
12/31/2019,c5,440,11000851
1/2/2020,c5,17,12131456
1/2/2020,c5,30,12098453
1/2/2020,c5,90,12105592
1/2/2020,c5,150,12343730
1/2/2020,c5,252,11001184
1/2/2020,c5,180,11005259
1/2/2020,c5,270,11005268
1/2/2020,c5,9,11005274
1/2/2020,c5,18,11005264
1/2/2020,c5,27,11005276
1/2/2020,c5,42,11001187
1/2/2020,c5,30,12102902
1/2/2020,c5,63,12042081
1/2/2020,c5,60,12102901
1/2/2020,c5,90,12105592
1/2/2020,c5,90,11005271
1/2/2020,c5,90,11005260
1/2/2020,c5,90,11005262
1/2/2020,c5,99,11000858
1/2/2020,c5,98,12404651
1/2/2020,c5,98,12404629
1/2/2020,c5,48,12216834
1/2/2020,c5,288,12173499
1/2/2020,c5,528,12173500
1/2/2020,c5,72,12292602
1/2/2020,c5,72,12311265
1/2/2020,c5,90,12105592
1/2/2020,c5,96,12173499
1/2/2020,c5,120,12102902
1/2/2020,c5,144,12173500
1/2/2020,c5,288,12173498
1/2/2020,c5,32,12350045
1/2/2020,c5,9,11005273
1/2/2020,c5,10,11250767
1/2/2020,c5,11,12192541
1/2/2020,c5,18,11005264
1/2/2020,c5,18,11005274
1/2/2020,c5,27,11005276
1/2/2020,c5,30,12102902
1/2/2020,c5,30,12102901
1/2/2020,c5,36,12223554
1/2/2020,c5,63,11001184
1/2/2020,c5,63,11001187
1/2/2020,c5,63,12042143
1/2/2020,c5,54,11005258
1/2/2020,c5,54,12105592
1/2/2020,c5,84,12042081
1/2/2020,c5,63,11005265
1/2/2020,c5,63,11005260
1/2/2020,c5,66,11000089
1/2/2020,c5,72,11005259
1/2/2020,c5,81,12151718
1/2/2020,c5,90,11005256
1/2/2020,c5,90,11005262
1/2/2020,c5,180,11005271
1/2/2020,c5,187,11000858
1/2/2020,c5,198,11000851
1/2/2020,c5,24,12208317
1/2/2020,c5,30,12322790
1/2/2020,c5,315,12322779
1/2/2020,c5,24,11250019
1/2/2020,c5,48,12350045
1/2/2020,c5,40,12246747
1/2/2020,c5,45,11250174
1/2/2020,c5,96,12037054
1/2/2020,c5,48,12216834
1/2/2020,c5,120,12102901
1/2/2020,c5,198,11000858
1/2/2020,c5,4,12102900
1/2/2020,c5,5,12368741
1/2/2020,c5,15,12098567
1/2/2020,c5,12,12292602
1/2/2020,c5,9,11005264
1/2/2020,c5,14,12042082
1/2/2020,c5,12,12216834
1/2/2020,c5,30,12343731
1/2/2020,c5,30,12343732
1/2/2020,c5,20,11250767
1/2/2020,c5,42,12042081
1/2/2020,c5,42,12042142
1/2/2020,c5,45,12343730
1/2/2020,c5,30,12102902
1/2/2020,c5,36,11005258
1/2/2020,c5,75,12098591
1/2/2020,c5,63,11001184
1/2/2020,c5,63,11001187
1/2/2020,c5,63,12042143
1/2/2020,c5,44,11000089
1/2/2020,c5,45,11005265
1/2/2020,c5,48,12173500
1/2/2020,c5,54,12151718
1/2/2020,c5,54,11005256
1/2/2020,c5,54,11005276
1/2/2020,c5,90,12321048
1/2/2020,c5,90,11005259
1/2/2020,c5,90,12105592
1/2/2020,c5,90,11005260
1/2/2020,c5,90,11005262
1/2/2020,c5,150,12343734
1/2/2020,c5,180,11005271
1/2/2020,c5,198,11000858
1/2/2020,c5,220,11000851
1/2/2020,c5,9,11005264
1/2/2020,c5,9,11005274
1/2/2020,c5,11,11000089
1/2/2020,c5,21,11001187
1/2/2020,c5,15,12102902
1/2/2020,c5,15,12102901
1/2/2020,c5,18,12105592
1/2/2020,c5,24,12223554
1/2/2020,c5,27,12151718
1/2/2020,c5,27,11005256
1/2/2020,c5,27,11005258
1/2/2020,c5,27,11005276
1/2/2020,c5,27,11005260
1/2/2020,c5,42,11001184
1/2/2020,c5,42,12042081
1/2/2020,c5,42,12042143
1/2/2020,c5,36,11005259
1/2/2020,c5,36,11005262
1/2/2020,c5,48,12222902
1/2/2020,c5,88,11000851
1/2/2020,c5,99,11000858
1/2/2020,c5,135,11005271
1/2/2020,c5,9,12321048
1/2/2020,c5,9,11005273
1/2/2020,c5,21,12042082
1/2/2020,c5,30,11250767
1/2/2020,c5,45,11005264
1/2/2020,c5,84,11001187
1/2/2020,c5,84,12042142
1/2/2020,c5,105,12042143
1/2/2020,c5,126,12042081
1/2/2020,c5,88,11000089
1/2/2020,c5,108,11005258
1/2/2020,c5,117,12151718
1/2/2020,c5,117,11005256
1/2/2020,c5,126,11005265
1/2/2020,c5,198,11005259
1/2/2020,c5,330,11000858
1/2/2020,c5,360,11005271
1/2/2020,c5,440,11000851
1/2/2020,c5,48,12208317
1/2/2020,c5,105,12322790
1/2/2020,c5,216,12293783
1/2/2020,c5,112,12293777
1/2/2020,c5,525,12322779
1/2/2020,c5,64,12350045
1/2/2020,c5,70,12246747
1/2/2020,c5,135,11250174
1/2/2020,c5,144,12037054
1/2/2020,c5,180,11250019
1/29/2020,c5,8,12311288
1/29/2020,c5,32,12246757
1/29/2020,c5,49,12350033
1/29/2020,c5,62,12349828
1/29/2020,c5,68,12349829
1/29/2020,c5,57,12349854
1/29/2020,c5,61,12230523
1/29/2020,c5,62,12095075
1/29/2020,c5,75,12349826
1/29/2020,c5,94,12353675
1/29/2020,c5,81,12397826
1/29/2020,c5,102,12381483
1/29/2020,c5,74,12230524
1/29/2020,c5,62,12311239
1/29/2020,c5,63,12246749
1/29/2020,c5,79,12321166
1/29/2020,c5,64,12311236
1/29/2020,c5,72,12322331
1/29/2020,c5,15,12350032
1/29/2020,c5,75,12191186
1/29/2020,c5,16,12349852
1/29/2020,c5,18,12349855
1/29/2020,c5,21,12320396
1/29/2020,c5,64,12262742
1/29/2020,c5,22,12320397
1/29/2020,c5,20,12412402
1/29/2020,c5,11,12349851
1/29/2020,c5,17,12424418
1/29/2020,c5,7,12370392
1/29/2020,c5,140,12293217
1/29/2020,c5,17,12424418
1/6/2020,c5,5,12098453
1/6/2020,c5,30,12047336
1/6/2020,c5,15,12102900
1/6/2020,c5,18,11005264
1/6/2020,c5,18,11005273
1/6/2020,c5,20,11250767
1/6/2020,c5,42,12042082
1/6/2020,c5,45,12343731
1/6/2020,c5,30,12102902
1/6/2020,c5,33,12192541
1/6/2020,c5,75,12098591
1/6/2020,c5,75,12098526
1/6/2020,c5,75,12343734
1/6/2020,c5,126,11001184
1/6/2020,c5,126,11001187
1/6/2020,c5,126,12042081
1/6/2020,c5,126,12042143
1/6/2020,c5,90,11005256
1/6/2020,c5,90,11005259
1/6/2020,c5,90,11005265
1/6/2020,c5,99,12321094
1/6/2020,c5,99,11000858
1/6/2020,c5,150,12343730
1/6/2020,c5,110,11000089
1/6/2020,c5,110,11000851
1/6/2020,c5,180,12151718
1/6/2020,c5,180,11005268
1/6/2020,c5,6,12216837
1/6/2020,c5,6,12262934
1/6/2020,c5,12,12216834
1/6/2020,c5,24,12292602
1/6/2020,c5,18,11005276
1/6/2020,c5,24,12311265
1/6/2020,c5,48,12222902
1/6/2020,c5,48,12222904
1/6/2020,c5,60,12102901
1/6/2020,c5,90,11005260
1/7/2020,c5,24,12322796
1/7/2020,c5,32,12322613
1/7/2020,c5,17,12131456
1/7/2020,c5,32,12293778
1/7/2020,c5,60,12208317
1/7/2020,c5,60,12350033
1/7/2020,c5,5,12327405
1/7/2020,c5,61,12322331
1/7/2020,c5,60,12293176
1/7/2020,c5,16,12350032
1/7/2020,c5,105,12384954
1/7/2020,c5,216,12293783
1/7/2020,c5,112,12329692
1/7/2020,c5,120,12280926
1/7/2020,c5,150,12349829
1/7/2020,c5,150,12397826
1/7/2020,c5,12,12311245
1/7/2020,c5,13,12103475
1/7/2020,c5,16,12324079
1/7/2020,c5,195,12394956
1/7/2020,c5,210,12384956
1/7/2020,c5,18,12208320
1/7/2020,c5,24,12366017
1/7/2020,c5,630,12322779
1/7/2020,c5,39,12337879
1/7/2020,c5,315,12322779
1/8/2020,c5,48,12364086
1/8/2020,c5,24,12364087
1/7/2020,c5,24,12407637
1/7/2020,c5,40,12407352
1/7/2020,c5,75,12407750
1/7/2020,c5,30,12407597
1/7/2020,c5,72,12407454
1/7/2020,c5,75,12407430
1/7/2020,c5,60,12407503
1/7/2020,c5,60,12407599
1/7/2020,c5,120,12407345
1/7/2020,c5,120,12407346
1/7/2020,c5,120,12409855
1/7/2020,c5,140,12407351
1/7/2020,c5,140,12407354
1/7/2020,c5,90,12407596
1/7/2020,c5,90,12407600
1/7/2020,c5,21,12305014
1/7/2020,c5,25,12406378
1/7/2020,c5,26,12263393
1/7/2020,c5,98,12404608
1/7/2020,c5,98,12404647
1/7/2020,c5,98,12404650
1/7/2020,c5,98,12404643
1/7/2020,c5,42,12404607
1/7/2020,c5,56,12305026
1/7/2020,c5,98,12404651
1/7/2020,c5,98,12404647
1/7/2020,c5,98,12404645
1/7/2020,c5,98,12404650
1/7/2020,c5,98,12404643
1/7/2020,c5,98,12404642
1/7/2020,c5,98,12404629
1/7/2020,c5,196,12404608
1/7/2020,c5,1,12293778
1/7/2020,c5,2,12159417
1/7/2020,c5,4,12337879
1/7/2020,c5,4,12406394
1/7/2020,c5,4,12382916
1/7/2020,c5,5,12322617
1/7/2020,c5,4,12159416
1/7/2020,c5,5,12159430
1/7/2020,c5,10,12347321
1/7/2020,c5,5,12208317
1/7/2020,c5,6,12246746
1/7/2020,c5,10,12246726
1/7/2020,c5,7,12293176
1/7/2020,c5,12,12280926
1/7/2020,c5,1,12103475
1/7/2020,c5,1,12311245
1/7/2020,c5,8,12131456
1/7/2020,c5,16,12293777
1/7/2020,c5,16,12411493
1/7/2020,c5,2,12208320
1/7/2020,c5,26,12394956
1/7/2020,c5,21,12191186
1/7/2020,c5,34,12349829
1/7/2020,c5,3,12350045
1/7/2020,c5,3,12246747
1/7/2020,c5,5,11250174
1/7/2020,c5,96,12329692
1/7/2020,c5,6,12037054
1/7/2020,c5,120,12322779
1/7/2020,c5,8,11250019
1/7/2020,c5,396,12271469
1/7/2020,c5,1,12102900
1/7/2020,c5,7,12042082
1/7/2020,c5,15,12047336
1/7/2020,c5,12,12292602
1/7/2020,c5,11,12192541
1/7/2020,c5,21,11001187
1/7/2020,c5,21,12042142
1/7/2020,c5,15,12102902
1/7/2020,c5,30,12343731
1/7/2020,c5,42,11001184
1/7/2020,c5,42,12042081
1/7/2020,c5,33,11000089
1/7/2020,c5,36,11005256
1/7/2020,c5,45,12151718
1/7/2020,c5,48,12222902
1/7/2020,c5,75,12343734
1/7/2020,c5,60,12102901
1/7/2020,c5,90,11005268
1/7/2020,c5,98,12404651
1/7/2020,c5,98,12404646
1/7/2020,c5,98,12404607
1/7/2020,c5,98,12404640
1/7/2020,c5,98,12404642
1/7/2020,c5,98,12404629
1/7/2020,c5,196,12404608
1/7/2020,c5,196,12404645
1/7/2020,c5,196,12404650
1/7/2020,c5,196,12404643
1/7/2020,c5,294,12404641
1/7/2020,c5,107,12412278
1/7/2020,c5,107,12412278
1/7/2020,c5,2,12007380
1/7/2020,c5,5,12409156
1/7/2020,c5,6,12259403
1/7/2020,c5,6,12409157
1/7/2020,c5,7,12409234
1/7/2020,c5,12,12382680
1/7/2020,c5,12,12382681
1/7/2020,c5,16,12011990
1/7/2020,c5,28,12404646
1/7/2020,c5,28,12404644
1/7/2020,c5,28,12404645
1/7/2020,c5,28,12305026
1/7/2020,c5,28,12404642
1/7/2020,c5,10,12263393
1/7/2020,c5,42,12404647
1/7/2020,c5,42,12404650
1/7/2020,c5,42,12404643
1/7/2020,c5,56,12374024
1/7/2020,c5,56,12404607
1/7/2020,c5,56,12404640
1/7/2020,c5,56,12404629
1/7/2020,c5,70,12404651
1/7/2020,c5,112,12404641
1/7/2020,c5,12,12311265
1/7/2020,c5,21,12042082
1/7/2020,c5,21,12042142
1/7/2020,c5,30,12047336
1/7/2020,c5,30,12098567
1/7/2020,c5,24,12292602
1/7/2020,c5,18,11005273
1/7/2020,c5,18,11005274
1/7/2020,c5,27,12321048
1/7/2020,c5,42,11001187
1/7/2020,c5,75,12098591
1/7/2020,c5,75,12098526
1/7/2020,c5,40,11250767
1/7/2020,c5,44,11000089
1/7/2020,c5,75,12343734
1/7/2020,c5,54,11005256
1/7/2020,c5,60,12102902
1/7/2020,c5,90,12151718
1/7/2020,c5,90,11005259
1/7/2020,c5,90,11005265
1/7/2020,c5,6,12262934
1/7/2020,c5,9,12368741
1/7/2020,c5,21,12042082
1/7/2020,c5,27,11005273
1/7/2020,c5,30,12102900
1/7/2020,c5,150,12098591
1/7/2020,c5,126,11001187
1/7/2020,c5,126,12042081
1/7/2020,c5,126,12042143
1/7/2020,c5,90,12151718
1/7/2020,c5,90,12321048
1/7/2020,c5,90,11005256
1/7/2020,c5,96,12222902
1/7/2020,c5,99,11005274
1/7/2020,c5,150,12343730
1/7/2020,c5,110,11000089
1/7/2020,c5,180,11005265
1/7/2020,c5,180,12105592
1/7/2020,c5,180,11005260
1/7/2020,c5,180,11005262
1/7/2020,c5,3,12407750
1/7/2020,c5,5,12407637
1/7/2020,c5,5,12407348
1/7/2020,c5,6,12407347
1/7/2020,c5,6,12407346
1/7/2020,c5,7,12407352
1/7/2020,c5,4,12407503
1/7/2020,c5,4,12407597
1/7/2020,c5,8,12407345
1/7/2020,c5,8,12407354
1/7/2020,c5,4,12407600
1/7/2020,c5,10,12407454
1/7/2020,c5,5,12407599
1/7/2020,c5,5,12407596
1/7/2020,c5,10,12407430
1/7/2020,c5,13,12409855
1/7/2020,c5,14,12407351
1/7/2020,c5,20,12407392
1/7/2020,c5,48,12322570
1/7/2020,c5,50,12406378
1/7/2020,c5,380,12263374
1/7/2020,c5,80,12012009
1/7/2020,c5,96,12011990
1/7/2020,c5,120,12259403
1/7/2020,c5,120,12299681
1/7/2020,c5,196,12305026
1/7/2020,c5,252,12382681
1/7/2020,c5,294,12404643
1/7/2020,c5,294,12404642
1/7/2020,c5,294,12404629
1/7/2020,c5,300,12409208
1/7/2020,c5,182,12263393
1/7/2020,c5,10,11250767
1/7/2020,c5,11,12192541
1/7/2020,c5,30,12098591
1/7/2020,c5,30,12343734
1/7/2020,c5,27,12105592
1/7/2020,c5,30,12102902
1/7/2020,c5,36,11005260
1/7/2020,c5,54,11005259
1/7/2020,c5,54,11005262
1/7/2020,c5,8,11254203
1/7/2020,c5,28,12304753
1/7/2020,c5,29,12159430
1/7/2020,c5,29,12159415
1/7/2020,c5,4,11250020
1/7/2020,c5,60,12280926
1/7/2020,c5,75,12349829
1/7/2020,c5,75,12321166
1/7/2020,c5,216,12293783
1/7/2020,c5,16,12324079
1/7/2020,c5,96,12011990
1/7/2020,c5,17,12407353
1/7/2020,c5,40,12407352
1/7/2020,c5,30,12407597
1/7/2020,c5,30,12407598
1/7/2020,c5,75,12407430
1/7/2020,c5,60,12407503
1/7/2020,c5,120,12407637
1/7/2020,c5,120,12407345
1/7/2020,c5,120,12407346
1/7/2020,c5,120,12409855
1/7/2020,c5,140,12407351
1/7/2020,c5,140,12407354
1/7/2020,c5,90,12407599
1/7/2020,c5,90,12407596
1/7/2020,c5,120,12407600
1/7/2020,c5,98,12404644
1/7/2020,c5,196,12404647
1/7/2020,c5,294,12404651
1/7/2020,c5,294,12404608
1/7/2020,c5,294,12404646
1/7/2020,c5,294,12404607
1/7/2020,c5,294,12404645
1/7/2020,c5,294,12404650
1/7/2020,c5,294,12404641
1/9/2020,c5,98,12404647
1/9/2020,c5,98,12404644
1/9/2020,c5,150,12409211
1/9/2020,c5,150,12409159
1/9/2020,c5,294,12404650
1/9/2020,c5,294,12404641
